@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2265,'2019/01/26 16:16:25:349',14,0,0.260193,-0.902328,1.000406,0.050286,1,1,1,0,0
2266,'2019/01/26 16:16:25:386',14,0,0.245255,-1.026428,1.060586,0.05823,1,1,1,0,0
2267,'2019/01/26 16:16:25:409',14,0,0.245255,-1.070358,1.088076,0.070797,1,1,1,0,0
2268,'2019/01/26 16:16:25:439',14,0,0.277664,-0.894913,0.942259,0.070681,1,1,1,0,0
2269,'2019/01/26 16:16:25:473',14,0.152756,0.277664,-1.053467,1.077879,0.072189,1,1,1,0,0
2270,'2019/01/26 16:16:25:503',14,0.266891,0.277664,-1.166824,1.197804,0.084522,1,1,1,0,0
2271,'2019/01/26 16:16:25:530',14,0.266891,0.277664,-0.909225,0.939785,0.084426,1,1,1,0,0
2272,'2019/01/26 16:16:25:560',14,0.447815,0.277664,-0.946411,1.047489,0.083445,1,1,1,0,0
2273,'2019/01/26 16:16:25:590',14,0.657608,0.277664,-1.254456,1.45935,0.112833,1,1,1,0,0
2274,'2019/01/26 16:16:25:620',14,0.657608,0.277664,-1.169907,1.372204,0.120872,1,1,1,0,0
2275,'2019/01/26 16:16:25:650',14,0.657608,0.277664,-0.917236,1.069229,0.119253,1,1,1,0,0
2276,'2019/01/26 16:16:25:680',14,0.657608,0.277664,-1.087784,1.25538,0.119926,1,1,1,0,0
2277,'2019/01/26 16:16:25:710',14,0.657608,0.277664,-1.26265,1.420535,0.136404,1,1,1,0,0
2278,'2019/01/26 16:16:25:740',14,0.657608,0.169403,-1.087555,1.208705,0.123868,1,1,1,0,0
2279,'2019/01/26 16:16:25:770',14,0.657608,0.081924,-0.933914,1.024562,0.131897,1,1,1,0,0
2280,'2019/01/26 16:16:25:804',14,0.657608,0.081924,-0.897247,0.956894,0.137517,1,1,1,0,0
2281,'2019/01/26 16:16:25:831',14,0.657608,0.031647,-0.899963,0.974932,0.138467,1,1,1,0,0
2282,'2019/01/26 16:16:25:874',14,0.657608,0,-0.898651,1.024466,0.142572,1,1,1,0,0
2283,'2019/01/26 16:16:25:899',14,0.580399,0,-1.060898,1.192756,0.12423,1,1,1,0,0
2284,'2019/01/26 16:16:25:921',14,0.459076,0,-1.193802,1.27205,0.127253,1,1,1,0,0
2285,'2019/01/26 16:16:25:951',14,0.459076,0,-1.079147,1.146189,0.122867,1,1,1,0,0
2286,'2019/01/26 16:16:25:985',14,0.459076,0,-1.13974,1.18361,0.125834,1,1,1,0,0
2287,'2019/01/26 16:16:26:012',14,0.40567,0.161148,-1.183456,1.20162,0.113829,1,1,1,0,0
2288,'2019/01/26 16:16:26:042',14,0.40567,0.245026,-1.055069,1.083252,0.112811,1,1,1,0,0
2289,'2019/01/26 16:16:26:070',14,0.40567,0.245026,-0.970993,0.972638,0.11003,1,1,1,0,0
2290,'2019/01/26 16:16:26:102',14,0.40567,0.245026,-0.893311,0.89753,0.110538,1,1,1,0,0
2291,'2019/01/26 16:16:26:135',14,0.40567,0.245026,-0.911209,0.937567,0.109182,1,1,1,0,0
2292,'2019/01/26 16:16:26:162',14,0.40567,0.245026,-0.953033,0.983769,0.103269,1,1,1,0,0
2293,'2019/01/26 16:16:26:192',14,0.390823,0.245026,-0.898743,0.948591,0.111736,1,1,1,0,0
2294,'2019/01/26 16:16:26:222',14,0.356995,0.245026,-0.887833,0.963651,0.103708,1,1,1,0,0
2295,'2019/01/26 16:16:26:256',14,0.303101,0.245026,-0.916458,0.990373,0.102337,1,1,1,0,0
2296,'2019/01/26 16:16:26:283',14,0.131729,0.245026,-0.87056,0.95174,0.091909,1,1,1,0,0
2297,'2019/01/26 16:16:26:315',14,0.01503,0.245026,-0.918137,1.008615,0.051092,1,1,1,0,0
2298,'2019/01/26 16:16:26:343',14,0.011734,0.154373,-0.988998,1.075696,0.036305,1,1,1,0,0
2299,'2019/01/26 16:16:26:373',14,0,0.154373,-1.009872,1.087489,0.042935,1,1,1,0,0
2300,'2019/01/26 16:16:26:408',14,0,0.154373,-1.045731,1.118757,0.054533,1,1,1,0,0
2484,'2019/01/26 16:16:45:883',16,0,0.697083,-0.850952,1.30571,0.052203,1,1,1,0,1
2485,'2019/01/26 16:16:45:915',16,0.434021,0.697083,-0.901321,1.000399,0.056932,1,1,1,0,1
2486,'2019/01/26 16:16:45:947',16,2.042389,0.697083,-1.157028,3.047343,0.079574,1,1,1,0,1
2487,'2019/01/26 16:16:45:986',16,2.61467,0.697083,-1.260834,3.647399,0.113324,1,1,1,0,1
2488,'2019/01/26 16:16:46:006',16,2.61467,0.697083,-1.342819,1.786664,0.148201,1,1,1,0,1
2489,'2019/01/26 16:16:46:035',16,2.61467,2.832932,-1.344711,3.596524,0.169183,1,1,1,0,1
2490,'2019/01/26 16:16:46:063',16,2.61467,4.177429,-1.058304,5.319153,0.166202,1,1,1,0,1
2491,'2019/01/26 16:16:46:093',16,2.61467,4.177429,-0.50943,1.82494,0.242842,1,1,1,0,1
2492,'2019/01/26 16:16:46:124',16,2.61467,4.177429,-0.854355,1.698197,0.249253,1,1,1,0,1
2493,'2019/01/26 16:16:46:161',16,3.7966,4.177429,-1.257355,4.586443,0.257614,1,1,1,0,1
2494,'2019/01/26 16:16:46:188',16,3.953445,4.177429,-0.914291,5.040506,0.253293,1,1,1,0,1
2495,'2019/01/26 16:16:46:214',16,3.953445,4.177429,-1.018799,2.483422,0.248335,1,1,1,0,1
2496,'2019/01/26 16:16:46:246',16,3.953445,4.177429,-0.617966,3.114654,0.280417,1,1,1,0,1
2497,'2019/01/26 16:16:46:275',16,3.953445,4.407471,-1.487579,5.804343,0.307048,1,1,1,0,1
2498,'2019/01/26 16:16:46:306',16,3.953445,4.407471,-1.118057,3.433267,0.291955,1,1,1,0,1
2499,'2019/01/26 16:16:46:336',16,3.953445,4.407471,-0.916122,1.411411,0.27161,1,1,1,0,1
2500,'2019/01/26 16:16:46:366',16,3.953445,4.407471,-1.535172,4.257452,0.319628,1,1,1,0,1
2501,'2019/01/26 16:16:46:396',16,4.166916,4.407471,-1.241226,5.355411,0.274237,1,1,1,0,1
2502,'2019/01/26 16:16:46:429',16,4.166916,4.407471,-0.419724,2.934754,0.336483,1,1,1,0,1
2503,'2019/01/26 16:16:46:457',16,4.166916,4.407471,-0.085648,1.273097,0.434518,1,1,1,0,1
2504,'2019/01/26 16:16:46:488',16,4.166916,4.407471,-1.530914,5.250727,0.469485,1,1,1,0,1
2505,'2019/01/26 16:16:46:516',16,4.166916,4.407471,-1.709183,3.878424,0.516048,1,1,1,0,1
2506,'2019/01/26 16:16:46:548',16,4.166916,4.407471,-0.863861,1.147261,0.499706,1,1,1,0,1
2507,'2019/01/26 16:16:46:583',16,4.166916,4.196121,-1.192276,3.647063,0.483856,1,1,1,0,1
2508,'2019/01/26 16:16:46:613',16,4.337784,4.196121,-1.31842,5.539563,0.489906,1,1,1,0,1
2509,'2019/01/26 16:16:46:640',16,4.337784,4.196121,-0.967072,3.834384,0.488425,1,1,1,0,1
2510,'2019/01/26 16:16:46:673',16,4.337784,4.196121,-0.448669,0.547425,0.497266,1,1,1,0,1
2511,'2019/01/26 16:16:46:703',16,4.337784,4.196121,-0.17366,4.755506,0.54183,1,1,1,0,1
2512,'2019/01/26 16:16:46:728',16,4.337784,4.196121,-0.876465,5.260115,0.520708,1,1,1,0,1
2513,'2019/01/26 16:16:46:758',16,4.337784,4.196121,-1.152771,2.008384,0.443029,1,1,1,0,1
2514,'2019/01/26 16:16:46:793',16,4.337784,3.946945,-2.154861,4.010119,0.542821,1,1,1,0,1
2515,'2019/01/26 16:16:46:820',16,4.582993,3.946945,-2.054398,5.826067,0.590276,1,1,1,0,1
2516,'2019/01/26 16:16:46:855',16,4.582993,3.946945,-0.952209,3.874032,0.587024,1,1,1,0,1
2517,'2019/01/26 16:16:46:879',16,4.582993,3.946945,-0.292816,0.434896,0.637214,1,1,1,0,1
2518,'2019/01/26 16:16:46:909',16,4.582993,3.946945,-0.498184,4.552539,0.648673,1,1,1,0,1
2519,'2019/01/26 16:16:46:940',16,4.582993,3.991287,-0.898743,5.286073,0.648892,1,1,1,0,1
2520,'2019/01/26 16:16:46:969',16,4.582993,3.991287,-0.861847,2.07186,0.62847,1,1,1,0,1
2521,'2019/01/26 16:16:47:000',16,4.582993,3.991287,-1.674637,3.306086,0.593462,1,1,1,0,1
2522,'2019/01/26 16:16:47:027',16,4.582993,3.991287,-2.264725,5.497955,0.672317,1,1,1,0,1
2523,'2019/01/26 16:16:47:058',16,4.582993,3.991287,-1.485992,4.501314,0.673417,1,1,1,0,1
2524,'2019/01/26 16:16:47:089',16,4.582993,3.991287,-0.49382,1.153586,0.649932,1,1,1,0,1
2525,'2019/01/26 16:16:47:125',16,4.24469,3.991287,-0.07193,3.910915,0.645478,1,1,1,0,1
2526,'2019/01/26 16:16:47:148',16,4.24469,4.162231,-0.618637,5.494541,0.653051,1,1,1,0,1
2527,'2019/01/26 16:16:47:185',16,4.24469,4.162231,-0.456192,2.227798,0.639148,1,1,1,0,1
2528,'2019/01/26 16:16:47:212',16,4.24469,4.162231,-1.797119,3.287416,0.668984,1,1,1,0,1
2529,'2019/01/26 16:16:47:243',16,4.352615,4.162231,-2.264923,5.656025,0.755521,1,1,1,0,1
2530,'2019/01/26 16:16:47:273',16,4.352615,4.162231,-1.875595,4.634043,0.77133,1,1,1,0,1
2531,'2019/01/26 16:16:47:301',16,4.352615,4.162231,-0.860474,1.119387,0.770495,1,1,1,0,1
2532,'2019/01/26 16:16:47:333',16,4.352615,4.162231,-0.039963,4.294926,0.757496,1,1,1,0,1
2533,'2019/01/26 16:16:47:359',16,4.352615,4.162231,-0.58812,5.217077,0.747294,1,1,1,0,1
2534,'2019/01/26 16:16:47:397',16,4.352615,4.162231,-0.521591,2.248529,0.745805,1,1,1,0,1
2535,'2019/01/26 16:16:47:420',16,4.352615,4.162231,-1.222198,2.51843,0.694716,1,1,1,0,1
2536,'2019/01/26 16:16:47:452',16,4.352615,3.924438,-2.338562,5.49736,0.78055,1,1,1,0,1
2537,'2019/01/26 16:16:47:479',16,4.352615,3.924438,-2.088654,5.005578,0.779362,1,1,1,0,1
2538,'2019/01/26 16:16:47:513',16,4.352615,3.924438,-0.827881,2.031714,0.779208,1,1,1,0,1
2539,'2019/01/26 16:16:47:541',16,4.186249,3.924438,-0.347961,2.064344,0.744099,1,1,1,0,1
2540,'2019/01/26 16:16:47:569',16,4.186249,4.447464,-0.513138,5.673873,0.708189,1,1,1,0,1
2541,'2019/01/26 16:16:47:599',16,4.186249,4.447464,-0.609268,3.841725,0.714807,1,1,1,0,1
2542,'2019/01/26 16:16:47:631',16,4.186249,4.447464,-0.455093,1.348488,0.673977,1,1,1,0,1
2543,'2019/01/26 16:16:47:662',16,4.186249,4.447464,-1.872223,4.914424,0.713715,1,1,1,0,1
2544,'2019/01/26 16:16:47:696',16,4.453964,4.447464,-2.171463,5.826816,0.755135,1,1,1,0,1
2545,'2019/01/26 16:16:47:721',16,4.453964,4.447464,-1.218079,3.073652,0.755148,1,1,1,0,1
2546,'2019/01/26 16:16:47:752',16,4.453964,4.447464,-0.879379,1.571114,0.665216,1,1,1,0,1
2547,'2019/01/26 16:16:47:780',16,4.453964,4.447464,-0.773468,5.077852,0.581111,1,1,1,0,1
2548,'2019/01/26 16:16:47:810',16,4.453964,4.447464,-0.757614,4.411795,0.58317,1,1,1,0,1
2549,'2019/01/26 16:16:47:842',16,4.453964,4.447464,-0.452927,1.107463,0.572918,1,1,1,0,1
2550,'2019/01/26 16:16:47:880',16,4.453964,4.100189,-1.400726,3.788004,0.563906,1,1,1,0,1
2551,'2019/01/26 16:16:47:903',16,4.453964,4.100189,-1.695969,5.307898,0.571422,1,1,1,0,1
2552,'2019/01/26 16:16:47:932',16,4.453964,4.100189,-1.559097,4.203454,0.528085,1,1,1,0,1
2553,'2019/01/26 16:16:47:964',16,4.453964,4.100189,-0.901779,1.832782,0.498316,1,1,1,0,1
2554,'2019/01/26 16:16:47:992',16,4.34819,4.100189,-0.92012,1.724696,0.376001,1,1,1,0,1
2555,'2019/01/26 16:16:48:024',16,4.34819,4.100189,-0.983139,4.427435,0.372458,1,1,1,0,1
2556,'2019/01/26 16:16:48:054',16,4.34819,4.100189,-0.963501,4.252272,0.369847,1,1,1,0,1
2557,'2019/01/26 16:16:48:081',16,4.34819,3.395599,-0.629211,1.504119,0.382588,1,1,1,0,1
2558,'2019/01/26 16:16:48:109',16,4.34819,3.312119,-0.6875,2.242248,0.388054,1,1,1,0,1
2559,'2019/01/26 16:16:48:139',16,4.34819,3.312119,-1.610275,5.088068,0.374187,1,1,1,0,1
2560,'2019/01/26 16:16:48:169',16,4.34819,3.312119,-1.280899,4.832472,0.367346,1,1,1,0,1
2561,'2019/01/26 16:16:48:212',16,4.139664,3.312119,-1.185669,2.548896,0.316097,1,1,1,0,1
2562,'2019/01/26 16:16:48:229',16,4.139664,3.312119,-1.348206,1.810815,0.288757,1,1,1,0,1
2563,'2019/01/26 16:16:48:259',16,4.139664,3.626648,-0.999405,4.712403,0.285174,1,1,1,0,1
2564,'2019/01/26 16:16:48:291',16,4.139664,3.626648,-0.974533,4.303438,0.282948,1,1,1,0,1
2565,'2019/01/26 16:16:48:320',16,4.139664,3.626648,-0.298462,1.111657,0.365553,1,1,1,0,1
2566,'2019/01/26 16:16:48:350',16,4.139664,3.626648,-0.744461,2.901166,0.373427,1,1,1,0,1
2567,'2019/01/26 16:16:48:380',16,4.139664,3.626648,-1.769745,4.873466,0.421246,1,1,1,0,1
2568,'2019/01/26 16:16:48:414',16,4.139664,3.626648,-1.60379,4.248846,0.423397,1,1,1,0,1
2569,'2019/01/26 16:16:48:441',16,3.934143,3.626648,-1.024734,1.93404,0.399893,1,1,1,0,1
2570,'2019/01/26 16:16:48:470',16,3.930359,3.626648,-0.966888,1.18606,0.398587,1,1,1,0,1
2571,'2019/01/26 16:16:48:500',16,3.930359,3.626648,-0.81987,3.368899,0.405008,1,1,1,0,1
2572,'2019/01/26 16:16:48:531',16,3.930359,3.626648,-0.674637,4.442698,0.406653,1,1,1,0,1
2573,'2019/01/26 16:16:48:561',16,3.930359,3.211014,-0.482162,1.851216,0.433854,1,1,1,0,1
2574,'2019/01/26 16:16:48:590',16,3.930359,3.211014,-1.029388,2.235954,0.434654,1,1,1,0,1
2575,'2019/01/26 16:16:48:621',16,3.930359,3.211014,-2.40863,4.740618,0.564207,1,1,1,0,1
2576,'2019/01/26 16:16:48:651',16,3.930359,3.211014,-1.861603,4.06632,0.582664,1,1,1,0,1
2577,'2019/01/26 16:16:48:681',16,3.435852,3.211014,-0.962189,1.794651,0.562611,1,1,1,0,1
2578,'2019/01/26 16:16:48:724',16,3.435852,3.211014,-0.404404,0.822724,0.587498,1,1,1,0,1
2579,'2019/01/26 16:16:48:741',16,3.435852,3.211014,-0.223434,3.598366,0.639645,1,1,1,0,1
2580,'2019/01/26 16:16:48:771',16,3.435852,3.211014,-0.634064,4.298295,0.648235,1,1,1,0,1
2581,'2019/01/26 16:16:48:802',16,3.435852,3.211014,-0.70108,1.536088,0.651592,1,1,1,0,1
2582,'2019/01/26 16:16:48:832',16,3.435852,3.012299,-1.802704,3.7931,0.692565,1,1,1,0,1
2583,'2019/01/26 16:16:48:866',16,3.884186,3.012299,-2.247284,5.065315,0.747832,1,1,1,0,1
2584,'2019/01/26 16:16:48:892',16,3.884186,3.012299,-1.591324,3.402984,0.751937,1,1,1,0,1
2585,'2019/01/26 16:16:48:927',16,3.884186,3.012299,-0.999954,1.082898,0.6535,1,1,1,0,1
2586,'2019/01/26 16:16:48:953',16,3.884186,3.012299,-0.403854,2.810699,0.639335,1,1,1,0,1
2587,'2019/01/26 16:16:48:983',16,3.884186,3.012299,-0.735428,3.968487,0.644172,1,1,1,0,1
2588,'2019/01/26 16:16:49:014',16,3.884186,3.012299,-0.676682,3.02046,0.624974,1,1,1,0,1
2589,'2019/01/26 16:16:49:044',16,3.884186,3.012299,-0.642731,1.017702,0.58409,1,1,1,0,1
2590,'2019/01/26 16:16:49:077',16,3.884186,2.500732,-1.607437,3.450994,0.588832,1,1,1,0,1
2591,'2019/01/26 16:16:49:112',16,3.891632,2.500732,-2.166977,4.975485,0.64124,1,1,1,0,1
2592,'2019/01/26 16:16:49:137',16,3.891632,2.500732,-1.671219,3.835139,0.631819,1,1,1,0,1
2593,'2019/01/26 16:16:49:167',16,3.891632,2.500732,-1.204849,1.57709,0.542346,1,1,1,0,1
2594,'2019/01/26 16:16:49:196',16,3.891632,2.500732,-0.677872,1.805212,0.540621,1,1,1,0,1
2595,'2019/01/26 16:16:49:235',16,3.891632,3.161255,-0.676865,4.378666,0.553854,1,1,1,0,1
2596,'2019/01/26 16:16:49:255',16,3.891632,3.161255,-0.391357,3.801061,0.555314,1,1,1,0,1
2597,'2019/01/26 16:16:49:287',16,3.891632,3.161255,-0.323502,1.33332,0.590899,1,1,1,0,1
2598,'2019/01/26 16:16:49:317',16,3.891632,3.161255,-1.195572,2.653556,0.582606,1,1,1,0,1
2599,'2019/01/26 16:16:49:345',16,4.042969,3.161255,-2.678513,5.555515,0.737718,1,1,1,0,1
2600,'2019/01/26 16:16:49:375',16,4.042969,3.161255,-2.334152,4.513472,0.801461,1,1,1,0,1
2601,'2019/01/26 16:16:49:417',16,4.042969,3.161255,-1.535507,1.97357,0.756827,1,1,1,0,1
2602,'2019/01/26 16:16:49:438',16,4.042969,3.161255,-0.632431,1.463229,0.76572,1,1,1,0,1
2603,'2019/01/26 16:16:49:471',16,4.042969,3.161255,-0.12944,3.067774,0.825746,1,1,1,0,1
2604,'2019/01/26 16:16:49:497',16,4.042969,3.161255,0.310242,3.985424,0.919106,1,1,1,0,1
2605,'2019/01/26 16:16:49:527',16,4.042969,2.766907,-0.083298,2.23383,0.953899,1,1,1,0,1
2606,'2019/01/26 16:16:49:557',16,4.042969,2.766907,-1.208878,1.658725,0.941815,1,1,1,0,1
2607,'2019/01/26 16:16:49:591',16,4.042969,2.766907,-2.775024,4.618561,1.051421,1,1,1,0,1
2608,'2019/01/26 16:16:49:619',16,4.042969,2.766907,-2.90892,4.894152,1.165835,1,1,1,0,1
2609,'2019/01/26 16:16:49:650',16,3.289429,2.766907,-1.57074,2.356114,1.088955,1,1,1,0,1
2610,'2019/01/26 16:16:49:677',16,3.289429,2.766907,-0.686172,1.248849,1.041657,1,1,1,0,1
2611,'2019/01/26 16:16:49:709',16,3.289429,2.766907,-0.025787,3.456081,1.079505,1,1,1,0,1
2612,'2019/01/26 16:16:49:743',16,3.289429,2.766907,-0.063568,3.547774,1.110397,1,1,1,0,1
2613,'2019/01/26 16:16:49:768',16,3.289429,2.766907,-0.345947,1.772252,1.096914,1,1,1,0,1
2614,'2019/01/26 16:16:49:798',16,3.289429,2.607346,-0.8479,1.026393,1.017505,1,1,1,0,1
2615,'2019/01/26 16:16:49:830',16,3.289429,2.607346,-2.165054,3.507553,1.011032,1,1,1,0,1
2616,'2019/01/26 16:16:49:857',16,3.38858,2.607346,-2.393616,4.890173,1.066042,1,1,1,0,1
2617,'2019/01/26 16:16:49:886',16,3.38858,2.607346,-1.605255,3.324523,0.965827,1,1,1,0,1
2618,'2019/01/26 16:16:49:916',16,3.38858,2.607346,-1.073654,1.222706,0.794477,1,1,1,0,1
2619,'2019/01/26 16:16:49:949',16,3.38858,2.607346,-0.753357,1.976027,0.781496,1,1,1,0,1
2620,'2019/01/26 16:16:49:981',16,3.38858,2.607346,-0.331757,2.919492,0.802499,1,1,1,0,1
2621,'2019/01/26 16:16:50:012',16,3.38858,2.411713,-0.303329,2.434145,0.773981,1,1,1,0,1
2622,'2019/01/26 16:16:50:053',16,3.38858,2.149567,-0.485886,0.755473,0.732795,1,1,1,0,1
2623,'2019/01/26 16:16:50:069',16,3.38858,2.149567,-1.226395,1.742689,0.697281,1,1,1,0,1
2624,'2019/01/26 16:16:50:099',16,3.38858,2.149567,-1.613281,2.226007,0.705324,1,1,1,0,1
2625,'2019/01/26 16:16:50:130',16,3.38858,2.149567,-1.713394,2.024428,0.654392,1,1,1,0,1
2626,'2019/01/26 16:16:50:159',16,2.281189,2.149567,-1.559921,1.603482,0.532375,1,1,1,0,1
2627,'2019/01/26 16:16:50:188',16,1.066162,2.149567,-1.136185,1.159431,0.502687,1,1,1,0,1
2628,'2019/01/26 16:16:50:219',16,1.066162,2.149567,-0.779861,0.875265,0.507241,1,1,1,0,1
2629,'2019/01/26 16:19:48:187',17,0,0.145798,-0.601791,0.625473,0.165267,0.42,1,1,0,0
2630,'2019/01/26 16:19:48:211',17,0,0.145798,-0.617294,0.639465,0.158893,0.42,1,1,0,0
2631,'2019/01/26 16:19:48:241',17,0,0.13768,-0.656921,0.674842,0.138333,0.42,1,1,0,0
2632,'2019/01/26 16:19:48:271',17,0,0.099945,-0.712555,0.728378,0.122623,0.42,1,1,0,0
2633,'2019/01/26 16:19:48:301',17,0,0.055161,-0.706573,0.724836,0.091731,0.42,1,1,0,0
2634,'2019/01/26 16:19:48:350',17,0,0.075607,-0.718002,0.73949,0.048949,0.42,1,1,0,0
2635,'2019/01/26 16:19:48:362',17,0,0.109848,-0.726059,0.750717,0.040189,0.42,1,1,0,0
2636,'2019/01/26 16:19:48:391',17,0,0.154175,-0.704361,0.731975,0.040744,0.42,1,1,0,0
2637,'2019/01/26 16:19:48:421',17,0.001205,0.154175,-1.051254,1.059036,0.118673,0.42,1,1,0,0
2638,'2019/01/26 16:19:48:452',17,0.001205,0.154175,-1.19278,1.20045,0.183983,0.42,1,1,0,0
2639,'2019/01/26 16:19:48:482',17,0.001205,0.290283,-1.213821,1.252139,0.217081,0.42,1,1,0,0
2640,'2019/01/26 16:19:48:513',17,0.001205,0.331207,-1.374939,1.415692,0.257994,0.42,1,1,0,0
2641,'2019/01/26 16:19:48:547',17,0.001205,0.331207,-1.443893,1.473785,0.28834,0.42,1,1,0,0
2642,'2019/01/26 16:19:48:573',17,0.001205,0.331207,-1.392258,1.415909,0.296245,0.42,1,1,0,0
2643,'2019/01/26 16:19:48:603',17,0.01915,0.331207,-1.437027,1.44475,0.291995,0.42,1,1,0,0
2644,'2019/01/26 16:19:48:635',17,0.049896,0.331207,-1.367645,1.370378,0.265153,0.42,1,1,0,0
2645,'2019/01/26 16:19:48:663',17,0.060516,0.331207,-1.287964,1.291274,0.215729,0.42,1,1,0,0
2646,'2019/01/26 16:19:48:694',17,0.060516,0.331207,-1.270828,1.27787,0.118268,0.42,1,1,0,0
2647,'2019/01/26 16:19:48:723',17,0.060516,0.331207,-1.267792,1.292123,0.085407,0.42,1,1,0,0
2648,'2019/01/26 16:19:48:753',17,0.060516,0.331207,-1.21431,1.239073,0.082263,0.42,1,1,0,0
2649,'2019/01/26 16:19:48:783',17,0.060516,0.331207,-1.12616,1.137893,0.09718,0.42,1,1,0,0
2650,'2019/01/26 16:19:48:813',17,0.060516,0.29129,-1.044174,1.057861,0.124669,0.42,1,1,0,0
2651,'2019/01/26 16:19:48:853',17,0.060516,0.256073,-0.862732,0.888306,0.165816,0.42,1,1,0,0
2652,'2019/01/26 16:19:48:873',17,0.060516,0.24707,-0.902222,0.919539,0.181437,0.42,1,1,0,0
2653,'2019/01/26 16:19:48:903',17,0.060516,0.24707,-0.79245,0.797882,0.192175,0.42,1,1,0,0
2654,'2019/01/26 16:19:48:932',17,0.060516,0.24707,-0.697769,0.706554,0.208051,0.42,1,1,0,0
2655,'2019/01/26 16:19:48:961',17,0.034195,0.24707,-0.718353,0.729599,0.212118,0.42,1,1,0,0
2656,'2019/01/26 16:19:48:992',17,0,0.24707,-0.627701,0.650044,0.214607,0.42,1,1,0,0
2657,'2019/01/26 16:19:49:024',17,0,0.232529,-0.540359,0.571881,0.209433,0.42,1,1,0,0
2658,'2019/01/26 16:19:49:057',17,0,0.180939,-0.604111,0.623759,0.182299,0.42,1,1,0,0
2659,'2019/01/26 16:19:49:082',17,0,0.180939,-0.605377,0.625522,0.150983,0.42,1,1,0,0
2660,'2019/01/26 16:19:49:114',17,0,0.180939,-0.650696,0.67014,0.11294,0.42,1,1,0,0
2661,'2019/01/26 16:19:49:163',17,0,0.101089,-0.705658,0.71691,0.099345,0.42,1,1,0,0
2662,'2019/01/26 16:19:49:197',17,0,0.005234,-0.750305,0.752865,0.07301,0.42,1,1,0,0
2663,'2019/01/26 16:19:49:205',17,0,0.042221,-0.734894,0.749547,0.06489,0.42,1,1,0,0
2664,'2019/01/26 16:19:49:236',17,0,0.192978,-0.820099,0.875704,0.079971,0.42,1,1,0,0
2665,'2019/01/26 16:19:49:265',17,0,0.355453,-0.930496,1.017331,0.110694,0.42,1,1,0,0
2666,'2019/01/26 16:19:49:295',17,0,0.355453,-1.158646,1.197668,0.173979,0.42,1,1,0,0
2667,'2019/01/26 16:19:49:325',17,0,0.355453,-1.208969,1.213754,0.206059,0.42,1,1,0,0
2668,'2019/01/26 16:19:49:363',17,0,0.355453,-1.235565,1.251751,0.22687,0.42,1,1,0,0
2669,'2019/01/26 16:19:49:421',17,0,0.355453,-1.325516,1.34353,0.242034,0.42,1,1,0,0
2670,'2019/01/26 16:19:49:421',17,0,0.355453,-1.42247,1.427158,0.256255,0.42,1,1,0,0
2671,'2019/01/26 16:19:49:446',17,0.025284,0.355453,-1.443161,1.447238,0.258625,0.42,1,1,0,0
2672,'2019/01/26 16:19:49:476',17,0.025284,0.355453,-1.443649,1.455253,0.247473,0.42,1,1,0,0
2673,'2019/01/26 16:19:49:506',17,0.025284,0.355453,-1.405563,1.418049,0.207479,0.42,1,1,0,0
2674,'2019/01/26 16:19:49:536',17,0.025284,0.355453,-1.312866,1.321403,0.153546,0.42,1,1,0,0
2675,'2019/01/26 16:19:49:569',17,0.025284,0.299469,-1.153046,1.167792,0.109957,0.42,1,1,0,0
2676,'2019/01/26 16:19:49:597',17,0.025284,0.208954,-1.213608,1.220244,0.103385,0.42,1,1,0,0
2677,'2019/01/26 16:19:49:629',17,0.025284,0.208954,-1.189667,1.197476,0.105531,0.42,1,1,0,0
2678,'2019/01/26 16:19:49:659',17,0.025284,0.208954,-1.064194,1.083316,0.128397,0.42,1,1,0,0
2679,'2019/01/26 16:19:49:692',17,0.025284,0.19339,-0.942688,0.962893,0.165895,0.42,1,1,0,0
2680,'2019/01/26 16:19:49:717',17,0.025284,0.19339,-0.799576,0.811547,0.205152,0.42,1,1,0,0
2681,'2019/01/26 16:19:49:747',17,0,0.19339,-0.771027,0.780016,0.222775,0.42,1,1,0,0
2682,'2019/01/26 16:19:49:778',17,0,0.19339,-0.729156,0.748447,0.225156,0.42,1,1,0,0
2683,'2019/01/26 16:19:49:864',17,0,0.19339,-0.614578,0.639279,0.228129,0.42,1,1,0,0
2684,'2019/01/26 16:19:49:864',17,0,0.19339,-0.5672,0.592677,0.228692,0.42,1,1,0,0
2685,'2019/01/26 16:19:49:878',17,0,0.19339,-0.557083,0.590663,0.233746,0.42,1,1,0,0
2686,'2019/01/26 16:19:49:897',17,0,0.19339,-0.550522,0.584195,0.212859,0.42,1,1,0,0
2687,'2019/01/26 16:19:49:926',17,0,0.19339,-0.592972,0.615732,0.168205,0.42,1,1,0,0
2688,'2019/01/26 16:19:49:958',17,0,0.19339,-0.671997,0.693795,0.122686,0.42,1,1,0,0
2689,'2019/01/26 16:19:49:988',17,0,0.133789,-0.736267,0.748824,0.089603,0.42,1,1,0,0
